radius,norm_height,angle_degrees,Gauss_Curvature,Mean_Curvature,K1,K2,thickness,phh3
549.3682678063807,0.8640702006320655,-139.5537831474242,1.5993015041160497e-06,0.001304391857978909,0.0018449286181838908,0.0007638550977739269,61.45770913379093,25.480097
311.9141475179771,0.777076059350367,-111.82173444527798,-2.76234587733058e-06,0.0004483510921704944,0.0021642553440420235,-0.0012675531597010341,65.84789751950473,53.879547
589.390670136933,0.8756248323236754,-140.81092465505205,2.0284249847640046e-06,0.0016140774292498783,0.002464654306425872,0.0007635005520738847,53.758926679250685,26.209198
293.323225773608,0.8874771067606662,-21.04989639308411,-8.118162049324663e-07,0.0015876242765962838,0.0035734394701740276,-0.00039819091698146015,42.47941278366329,46.061153
130.96009052582318,0.9861669645096346,39.229575668577894,-8.500438486650184e-08,0.001641404805253451,0.003345273324590552,-6.246371408364995e-05,47.64925544514516,42.763855
489.4185101592705,0.8399650786348203,-140.22298369974584,1.092454912165268e-06,0.001110817017753501,0.0015953837389617188,0.000626250296545283,73.20946686000366,36.44554
340.60051719349735,0.7384639049065547,-80.4861338508343,-2.3039527360023534e-06,0.001398914793728585,0.0034155516453418747,-0.000617722057884704,72.27260717603878,62.954983
320.12400347584355,0.9817809386875647,-146.34465237460202,1.949369987259081e-06,0.0019191782288032664,0.003224582928422818,0.000613773529183715,68.6389285827208,54.428577
604.5956962095996,0.860490703037066,-147.5890540424285,3.4936490275983144e-06,0.002009092372629009,0.0028034325394579148,0.0012147522058001026,48.08361187917549,20.765837
351.3537173512106,0.7260987085024673,-59.30753000218543,-5.741871037985452e-07,0.0015525550502765544,0.0032229785655068528,-0.00011786846495374403,71.91767257631477,63.910908
618.0071490079602,0.8731430665458348,-145.4264664873259,3.601750208396691e-06,0.002177332672651668,0.0033398325983206066,0.0010148327469827298,57.89331988738445,26.804625
225.98982964182144,0.9751604298722409,37.3680936971827,-1.943971658867325e-06,0.0017111852795991481,0.0038829415815771874,-0.0004605710223788915,42.2359742316611,39.99543
398.10229546895545,0.7545320961377417,-38.590995429304144,4.036096085345326e-07,0.0016948299272205166,0.003238934161893787,0.00015072569254724665,67.22523760571951,59.334503
471.15032793040064,0.661181355300912,-80.72534367485595,3.3725312262774366e-06,0.0019892643502274483,0.0027061435275862744,0.0012723851728686216,72.42574306464749,61.94955
516.9105204071043,0.6387481071165977,-101.74105253513947,5.506122116399315e-06,0.0024672089654753943,0.0032602117248126104,0.0016742062061381774,81.93819534762724,57.856014
456.85914553247443,0.678156794680758,-99.66300097901004,8.361552750936984e-07,0.0018648357762848311,0.003415002972527217,0.0003146685800424455,80.59619732994699,59.628998
574.0832236319028,0.838723859372116,-155.04955407760542,2.3736986375163147e-06,0.001586041213580149,0.0020469587942375826,0.0011251236329227155,63.935840622453796,22.028599
470.13479533774597,0.8034105706807095,-8.389484247732781,5.969970172102203e-06,0.0027352670418162254,0.004029052914545581,0.0014414811690868696,45.598756752345054,38.22701
